0,2,6,0,0,0,0,0,0,5.20117086862932,-7.79377429787196,-5.90234173725611,11.08754859573
0.01,2.0000008644025,5.99999870565743,-0.981876256150056,0.00025907481980859,-0.000387840790127643,0,0.0517165915994304,-0.0773833655489331,5.14214745125676,-7.68289881191466,-5.90234173725611,11.08754859573
0.02,2.00000689554555,5.99998968221793,-0.981427333336695,0.00103236438474286,-0.00154397146144675,0,0.102842949025135,-0.153657976238293,5.0831240338842,-7.57202332595736,-5.90234173725611,11.08754859573
0.03,2.00002320606488,5.99996530222043,-0.980974364690131,0.00231396635306554,-0.0034573044653616,0,0.153379072277114,-0.22882383206808,5.02410061651164,-7.46114784000006,-5.90234173725611,11.08754859573
0.04,2.00005484957281,5.99991804907934,-0.980517295457734,0.00409797838303939,-0.00611675225327645,0,0.203324961355368,-0.302880933038294,4.96507719913908,-7.35027235404276,-5.90234173725611,11.08754859573
0.05,2.00010682065827,5.99984051708457,-0.980056069897905,0.00637849813292715,-0.00951122727659558,0,0.252680616259896,-0.375829279148936,4.90605378176652,-7.23939686808546,-5.90234173725611,11.08754859573
0.06,2.00018405488673,5.99972541140152,-0.979590631257723,0.00914962326099156,-0.0136296419867233,0,0.301446036990698,-0.447668870400004,4.84703036439396,-7.12852138212816,-5.90234173725611,11.08754859573
0.07,2.00029142880028,5.99956554807105,-0.97912092174999,0.0124054514254954,-0.0184609088350637,0,0.349621223547775,-0.518399706791499,4.78800694702139,-7.01764589617086,-5.90234173725611,11.08754859573
0.08,2.00043375991756,5.99935385400952,-0.978646882529649,0.0161400802847013,-0.0239939402730213,0,0.397206175931126,-0.588021788323421,4.72898352964883,-6.90677041021356,-5.90234173725611,11.08754859573
0.09,2.00061580673381,5.99908336700878,-0.978168453669555,0.0203476074968721,-0.0302176487520002,0,0.444200894140752,-0.65653511499577,4.66996011227627,-6.79589492425626,-5.90234173725611,11.08754859573
0.1,2.00084226872087,5.99874723573617,-0.977685574135578,0.0250221307202706,-0.0371209467234048,0,0.490605378176652,-0.723939686808546,4.61093669490371,-6.68501943829896,-5.90234173725611,11.08754859573
0.11,2.00111778632712,5.9983387197345,-0.977198181761026,0.0301577476131594,-0.0446927466386393,0,0.536419628038826,-0.790235503761749,4.55191327753115,-6.57414395234166,-5.90234173725611,11.08754859573
0.12,2.00144694097756,5.99785118942208,-0.976706213220345,0.0357485558338014,-0.0529219609491079,0,0.581643643727275,-0.855422565855379,4.49288986015859,-6.46326846638436,-5.90234173725611,11.08754859573
0.13,2.00183425507375,5.9972781260927,-0.9762096040021,0.0417886530404592,-0.0617975021062149,0,0.626277425241998,-0.919500873089436,4.43386644278603,-6.35239298042706,-5.90234173725611,11.08754859573
0.14,2.00228419199385,5.99661312191563,-0.975708288381189,0.0482721368913956,-0.0713082825613647,0,0.670320972582995,-0.98247042546392,4.37484302541347,-6.24151749446976,-5.90234173725611,11.08754859573
0.15,2.00280115609258,5.99584987993564,-0.975202199390278,0.0551931050448733,-0.0814432147659614,0,0.713774285750267,-1.04433122297883,4.31581960804091,-6.13064200851246,-5.90234173725611,11.08754859573
0.16,2.00338949270128,5.99498221407297,-0.974691268790435,0.0625456551591552,-0.0921912111714094,0,0.756637364743813,-1.10508326563417,4.25679619066835,-6.01976652255516,-5.90234173725611,11.08754859573
0.17,2.00405348812783,5.99400404912337,-0.974175427040917,0.0703238848925039,-0.103541184229113,0,0.798910209563634,-1.16472655342993,4.19777277329578,-5.90889103659786,-5.90234173725611,11.08754859573
0.18,2.00479736965672,5.99290942075805,-0.97365460326811,0.0785218919031821,-0.115482046390476,0,0.840592820209729,-1.22326108636613,4.13874935592322,-5.79801555064056,-5.90234173725611,11.08754859573
0.19,2.00562530554901,5.99169247552371,-0.973128725233569,0.0871337738494527,-0.128002710106904,0,0.881685196682099,-1.28068686444275,4.07972593855066,-5.68714006468326,-5.90234173725611,11.08754859573
0.2,2.00654140504236,5.99034747084255,-0.972597719301139,0.0961536283895783,-0.141092087829799,0,0.922187338980742,-1.33700388765979,4.0207025211781,-5.57626457872596,-5.90234173725611,11.08754859573
0.21,2.00754971835098,5.98886877501225,-0.972061510403132,0.105575553181822,-0.154739092010567,0,0.962099247105661,-1.39221215601726,3.96167910380554,-5.46538909276866,-5.90234173725611,11.08754859573
0.22,2.00865423666569,5.98725086720598,-0.971520022005512,0.115393645884446,-0.168932635100613,0,1.00142092105685,-1.44631166951516,3.90265568643298,-5.35451360681136,-5.90234173725611,11.08754859573
0.23,2.0098588921539,5.98548833747237,-0.97097317607207,0.125602004155713,-0.183661629551339,0,1.04015236083432,-1.49930242815349,3.84363226906042,-5.24363812085406,-5.90234173725611,11.08754859573
0.24,2.01116755795956,5.98357588673558,-0.970420893027544,0.136194725653886,-0.198914987814151,0,1.07829356643806,-1.55118443193225,3.78460885168786,-5.13276263489676,-5.90234173725611,11.08754859573
0.25,2.01258404820326,5.98150832679521,-0.969863091719654,0.147165908037229,-0.214681622340452,0,1.11584453786808,-1.60195768085143,3.7255854343153,-5.02188714893945,-5.90234173725611,11.08754859573
0.26,2.01411211798212,5.97928058032638,-0.969299689380013,0.158509648964002,-0.230950445581647,0,1.15280527512437,-1.65162217491104,3.66656201694274,-4.91101166298215,-5.90234173725611,11.08754859573
0.27,2.01575546336988,5.97688768087969,-0.968730601583875,0.17022004609247,-0.247710369989141,0,1.18917577820693,-1.70017791411107,3.60753859957017,-4.80013617702485,-5.90234173725611,11.08754859573
0.28,2.01751772141684,5.97432477288121,-0.968155742208678,0.182291197080895,-0.264950308014337,0,1.22495604711577,-1.74762489845153,3.54851518219761,-4.68926069106755,-5.90234173725611,11.08754859573
0.29,2.01940247014989,5.97158711163251,-0.967575023391339,0.19471719958754,-0.282659172108639,0,1.26014608185088,-1.79396312793242,3.48949176482505,-4.57838520511025,-5.90234173725611,11.08754859573
0.3,2.02141322857251,5.96867006331064,-0.966988355484267,0.207492151270667,-0.300825874723453,0,1.29474588241227,-1.83919260255374,3.43046834745249,-4.46750971915295,-5.90234173725611,11.08754859573
0.31,2.02355345666475,5.96556910496813,-0.966395647010034,0.220610149788539,-0.319439328310182,0,1.32875544879993,-1.88331332231548,3.37144493007993,-4.35663423319565,-5.90234173725611,11.08754859573
0.32,2.02582655538326,5.96227982453302,-0.96579680461467,0.23406529279942,-0.338488445320231,0,1.36217478101387,-1.92632528721765,3.31242151270737,-4.24575874723835,-5.90234173725611,11.08754859573
0.33,2.02823586666124,5.95879792080881,-0.965191733019521,0.247851677961571,-0.357962138205003,0,1.39500387905408,-1.96822849726025,3.25339809533481,-4.13488326128105,-5.90234173725611,11.08754859573
0.34,2.03078467340852,5.9551192034745,-0.964580334971626,0.261963402933256,-0.377849319415904,0,1.42724274292057,-2.00902295244327,3.19437467796225,-4.02400777532375,-5.90234173725611,11.08754859573
